,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
365,2016년 12월 31일,2.5,8.4,-3.2,0.0,0.0,11.600000000000001
366,2017년 1월 1일,2.6,10.0,-2.6,0.0,0.0,12.6
367,2017년 1월 2일,5.1,11.5,-2.3,0.0,0.0,13.8
368,2017년 1월 3일,4.0,10.8,-2.6,0.0,0.0,13.4
369,2017년 1월 4일,3.2,11.9,-3.9,0.0,0.0,15.8
370,2017년 1월 5일,2.9,7.8,-3.0,0.0,0.1,10.8
371,2017년 1월 6일,4.2,8.8,-1.5,0.0,0.1,10.3
372,2017년 1월 7일,2.4,9.3,-4.4,0.0,0.0,13.700000000000001
373,2017년 1월 8일,6.9,12.6,3.8,0.0,0.0,8.8
374,2017년 1월 9일,5.5,9.2,-0.4,0.0,0.0,9.6
375,2017년 1월 10일,1.4,5.7,-1.4,0.0,0.0,7.1
376,2017년 1월 11일,-1.0,3.6,-5.1,0.0,0.0,8.7
377,2017년 1월 12일,1.2,9.1,-5.0,0.0,0.0,14.1
378,2017년 1월 13일,-1.0,5.1,-4.0,0.0,0.1,9.1
379,2017년 1월 14일,-4.5,0.2,-7.6,0.0,0.0,7.8
380,2017년 1월 15일,-3.7,3.1,-9.1,0.0,0.0,12.2
381,2017년 1월 16일,-3.1,6.0,-9.8,0.0,0.0,15.8
382,2017년 1월 17일,-2.7,7.8,-10.3,0.0,0.0,18.1
383,2017년 1월 18일,0.4,6.4,-6.8,0.0,0.0,13.2
384,2017년 1월 19일,-0.3,9.2,-7.2,0.0,0.0,16.4
385,2017년 1월 20일,-1.6,1.6,-4.3,0.0,1.0,5.9
386,2017년 1월 21일,-2.7,3.3,-8.2,0.0,0.0,11.5
387,2017년 1월 22일,-3.2,-0.2,-6.4,0.0,0.5,6.2
388,2017년 1월 23일,-4.8,0.0,-8.6,0.0,0.0,8.6
389,2017년 1월 24일,-3.5,2.9,-7.8,0.0,0.0,10.7
390,2017년 1월 25일,-2.0,5.5,-8.7,0.0,0.0,14.2
391,2017년 1월 26일,-0.8,9.2,-11.4,0.0,0.0,20.6
392,2017년 1월 27일,4.2,7.6,0.1,0.0,0.0,7.5
393,2017년 1월 28일,1.3,11.0,-7.8,0.0,0.0,18.8
394,2017년 1월 29일,3.8,6.4,-0.8,0.0,0.5,7.2
395,2017년 1월 30일,0.9,4.5,-4.8,0.0,0.5,9.3
396,2017년 1월 31일,-1.0,7.2,-7.9,0.0,0.0,15.100000000000001
397,2017년 2월 1일,0.6,6.1,-2.6,0.0,0.0,8.7
398,2017년 2월 2일,0.9,7.9,-4.9,0.0,0.0,12.8
399,2017년 2월 3일,3.9,10.1,-1.8,0.0,0.0,11.9
400,2017년 2월 4일,5.0,13.9,-4.6,0.0,0.0,18.5
401,2017년 2월 5일,5.8,13.2,2.3,0.0,0.4,10.899999999999999
402,2017년 2월 6일,2.3,7.3,-1.2,0.0,0.0,8.5
403,2017년 2월 7일,0.7,8.7,-5.9,0.0,0.0,14.6
404,2017년 2월 8일,1.9,8.1,-5.0,0.0,0.0,13.1
405,2017년 2월 9일,-0.8,3.2,-5.1,0.0,0.0,8.3
406,2017년 2월 10일,-3.2,0.7,-5.9,0.0,0.0,6.6000000000000005
407,2017년 2월 11일,-2.3,2.9,-7.1,0.0,0.0,10.0
408,2017년 2월 12일,0.2,7.0,-6.4,0.0,0.0,13.4
409,2017년 2월 13일,2.3,8.6,-4.3,0.0,0.5,12.899999999999999
410,2017년 2월 14일,1.0,7.7,-4.8,0.0,0.5,12.5
411,2017년 2월 15일,2.1,13.3,-7.6,0.0,0.0,20.9
412,2017년 2월 16일,7.6,16.7,-5.4,0.0,0.5,22.1
413,2017년 2월 17일,9.1,13.6,1.2,0.0,0.5,12.4
414,2017년 2월 18일,1.3,6.5,-3.3,0.0,0.0,9.8
415,2017년 2월 19일,3.9,11.7,-4.7,0.0,2.5,16.4
416,2017년 2월 20일,5.1,9.5,-1.7,0.0,3.5,11.2
417,2017년 2월 21일,1.6,9.6,-7.3,0.0,0.0,16.9
418,2017년 2월 22일,3.5,5.9,-1.0,0.0,20.0,6.9
419,2017년 2월 23일,2.4,5.2,-1.6,0.0,0.0,6.800000000000001
420,2017년 2월 24일,1.0,7.5,-3.5,0.0,0.0,11.0
421,2017년 2월 25일,3.5,10.6,-2.2,0.0,0.0,12.8
422,2017년 2월 26일,4.0,11.9,-2.9,0.0,0.0,14.8
423,2017년 2월 27일,3.1,11.8,-3.2,0.0,0.1,15.0
424,2017년 2월 28일,4.8,14.2,-2.1,0.0,0.0,16.3
425,2017년 3월 1일,5.8,14.2,-1.4,0.0,0.0,15.6
426,2017년 3월 2일,5.0,8.8,1.4,0.0,1.0,7.4
427,2017년 3월 3일,4.8,13.7,-3.2,0.0,0.0,16.9
428,2017년 3월 4일,6.4,16.4,-1.6,0.0,0.0,18.0
429,2017년 3월 5일,6.8,16.1,-1.2,0.0,0.0,17.3
430,2017년 3월 6일,5.0,9.0,0.4,0.0,0.0,8.6
431,2017년 3월 7일,1.5,6.4,-2.1,0.0,0.0,8.5
432,2017년 3월 8일,1.6,7.0,-4.2,0.0,0.0,11.2
433,2017년 3월 9일,6.6,13.4,-0.3,0.0,0.0,13.700000000000001
434,2017년 3월 10일,6.3,13.9,-1.0,0.0,0.0,14.9
435,2017년 3월 11일,5.9,16.6,-4.9,0.0,0.0,21.5
436,2017년 3월 12일,8.9,19.3,-2.6,0.0,0.0,21.900000000000002
437,2017년 3월 13일,9.7,15.8,3.0,0.0,0.0,12.8
438,2017년 3월 14일,6.9,14.4,2.5,0.0,0.0,11.9
439,2017년 3월 15일,4.9,13.0,-2.9,0.0,0.0,15.9
440,2017년 3월 16일,6.7,14.9,-2.1,0.0,0.0,17.0
441,2017년 3월 17일,7.2,17.1,-2.5,0.0,0.0,19.6
442,2017년 3월 18일,8.2,18.0,-0.1,0.0,0.0,18.1
443,2017년 3월 19일,8.3,19.0,-1.6,0.0,0.0,20.6
444,2017년 3월 20일,7.6,15.5,-1.1,0.0,5.0,16.6
445,2017년 3월 21일,8.0,16.0,2.1,0.0,3.5,13.9
446,2017년 3월 22일,7.7,16.1,-1.7,0.0,0.0,17.8
447,2017년 3월 23일,10.4,17.4,5.3,0.0,0.0,12.099999999999998
448,2017년 3월 24일,8.1,13.2,1.9,0.0,0.0,11.299999999999999
449,2017년 3월 25일,6.6,11.3,3.7,0.0,10.5,7.6000000000000005
450,2017년 3월 26일,6.0,11.3,3.7,0.0,10.5,7.6000000000000005
451,2017년 3월 27일,5.7,12.3,0.6,0.0,0.5,11.700000000000001
452,2017년 3월 28일,7.8,15.4,-0.8,0.0,0.0,16.2
453,2017년 3월 29일,9.7,16.1,4.6,0.0,0.5,11.500000000000002
454,2017년 3월 30일,11.0,20.4,2.8,0.0,0.0,17.599999999999998
455,2017년 3월 31일,9.0,10.6,7.0,0.0,0.5,3.5999999999999996
456,2017년 4월 1일,7.2,11.8,3.8,0.0,15.0,8.0
457,2017년 4월 2일,7.9,16.1,1.9,0.0,0.0,14.200000000000001
458,2017년 4월 3일,12.5,22.3,2.3,0.0,0.0,20.0
459,2017년 4월 4일,14.1,23.6,1.7,0.0,0.0,21.900000000000002
460,2017년 4월 5일,13.9,17.8,9.4,0.0,1.0,8.4
461,2017년 4월 6일,16.3,19.9,13.3,0.0,9.0,6.599999999999998
462,2017년 4월 7일,14.5,22.0,7.6,0.0,0.0,14.4
463,2017년 4월 8일,16.8,27.4,6.2,0.0,0.0,21.2
464,2017년 4월 9일,12.8,15.5,9.6,0.0,0.0,5.9
465,2017년 4월 10일,11.6,16.3,6.1,0.0,0.5,10.200000000000001
466,2017년 4월 11일,12.5,18.8,8.2,0.0,19.5,10.600000000000001
467,2017년 4월 12일,13.8,19.4,9.5,0.0,0.0,9.899999999999999
468,2017년 4월 13일,14.6,22.9,4.7,0.0,0.0,18.2
469,2017년 4월 14일,15.2,22.1,4.6,0.0,0.0,17.5
470,2017년 4월 15일,19.0,26.8,10.7,0.0,0.0,16.1
471,2017년 4월 16일,18.4,29.5,7.8,0.0,0.0,21.7
472,2017년 4월 17일,13.2,16.9,10.3,0.0,20.0,6.599999999999998
473,2017년 4월 18일,15.4,23.0,8.9,0.0,5.4,14.1
474,2017년 4월 19일,15.5,21.5,9.7,0.0,0.0,11.8
475,2017년 4월 20일,13.6,20.8,10.2,0.0,0.2,10.600000000000001
476,2017년 4월 21일,14.1,22.1,7.4,0.0,0.0,14.700000000000001
477,2017년 4월 22일,12.3,20.3,6.0,0.0,0.0,14.3
478,2017년 4월 23일,14.0,23.9,4.2,0.0,0.0,19.7
479,2017년 4월 24일,16.2,24.7,4.8,0.0,0.0,19.9
480,2017년 4월 25일,18.5,24.8,10.5,0.0,0.0,14.3
481,2017년 4월 26일,14.5,21.1,9.2,0.0,9.0,11.900000000000002
482,2017년 4월 27일,13.4,21.3,6.8,0.0,0.0,14.5
483,2017년 4월 28일,16.0,26.3,2.8,0.0,0.0,23.5
484,2017년 4월 29일,18.7,27.9,6.7,0.0,0.0,21.2
485,2017년 4월 30일,21.4,30.7,8.6,0.0,0.0,22.1
486,2017년 5월 1일,16.7,22.9,9.4,0.0,0.0,13.499999999999998
487,2017년 5월 2일,14.9,22.8,6.0,0.0,0.0,16.8
488,2017년 5월 3일,17.5,28.9,5.9,0.0,0.0,23.0
489,2017년 5월 4일,19.1,27.6,7.9,0.0,0.0,19.700000000000003
490,2017년 5월 5일,20.0,27.8,13.7,0.0,6.5,14.100000000000001
491,2017년 5월 6일,18.7,24.6,14.0,0.0,0.0,10.600000000000001
492,2017년 5월 7일,20.0,27.9,9.7,0.0,0.0,18.2
493,2017년 5월 8일,20.8,28.2,12.2,0.0,0.0,16.0
494,2017년 5월 9일,15.3,19.7,13.3,0.0,17.0,6.399999999999999
495,2017년 5월 10일,16.2,21.4,13.4,0.0,0.2,7.999999999999998
496,2017년 5월 11일,19.6,27.5,11.5,0.0,0.2,16.0
497,2017년 5월 12일,17.1,20.8,14.4,0.0,0.0,6.4
498,2017년 5월 13일,19.8,28.4,11.8,0.0,0.0,16.599999999999998
499,2017년 5월 14일,19.5,26.2,13.9,0.0,0.0,12.299999999999999
500,2017년 5월 15일,17.6,24.8,10.8,0.0,0.0,14.0
501,2017년 5월 16일,16.7,23.3,9.0,0.0,0.5,14.3
502,2017년 5월 17일,18.1,24.8,13.6,0.0,0.0,11.200000000000001
503,2017년 5월 18일,21.2,29.7,10.4,0.0,0.0,19.299999999999997
504,2017년 5월 19일,24.8,32.0,16.2,0.0,0.0,15.8
505,2017년 5월 20일,24.2,31.5,16.4,0.0,0.0,15.100000000000001
506,2017년 5월 21일,22.5,31.5,12.8,0.0,0.0,18.7
507,2017년 5월 22일,19.9,28.7,12.2,0.0,0.0,16.5
508,2017년 5월 23일,20.9,27.7,12.0,0.0,0.0,15.7
509,2017년 5월 24일,19.6,25.0,15.6,0.0,0.2,9.4
510,2017년 5월 25일,22.1,32.3,13.7,0.0,0.0,18.599999999999998
511,2017년 5월 26일,15.9,24.2,10.2,0.0,0.0,14.0
512,2017년 5월 27일,17.9,27.7,8.3,0.0,0.0,19.4
513,2017년 5월 28일,22.1,31.2,10.3,0.0,0.0,20.9
514,2017년 5월 29일,27.7,36.1,19.6,0.0,0.0,16.5
515,2017년 5월 30일,25.5,34.2,16.4,0.0,0.0,17.800000000000004
516,2017년 5월 31일,23.9,32.0,15.9,0.0,0.0,16.1
517,2017년 6월 1일,21.6,31.7,15.5,0.0,1.0,16.2
518,2017년 6월 2일,18.6,27.5,13.0,0.0,0.5,14.5
519,2017년 6월 3일,19.4,27.9,12.9,0.0,0.0,14.999999999999998
520,2017년 6월 4일,18.6,28.3,9.4,0.0,0.0,18.9
521,2017년 6월 5일,18.4,25.8,10.5,0.0,0.0,15.3
522,2017년 6월 6일,17.6,21.6,12.3,0.0,1.5,9.3
523,2017년 6월 7일,20.8,25.8,17.2,0.0,0.3,8.600000000000001
524,2017년 6월 8일,22.4,29.0,17.1,0.0,0.0,11.899999999999999
525,2017년 6월 9일,24.9,32.7,15.5,0.0,0.0,17.200000000000003
526,2017년 6월 10일,21.6,29.3,17.0,0.0,0.0,12.3
527,2017년 6월 11일,20.1,27.1,14.9,0.0,0.0,12.200000000000001
528,2017년 6월 12일,18.2,23.6,11.9,0.0,0.0,11.700000000000001
529,2017년 6월 13일,19.7,28.6,13.0,0.0,0.5,15.600000000000001
530,2017년 6월 14일,22.3,29.7,13.7,0.0,0.0,16.0
531,2017년 6월 15일,25.5,33.5,19.4,0.0,0.0,14.100000000000001
532,2017년 6월 16일,20.9,26.5,16.6,0.0,0.0,9.899999999999999
533,2017년 6월 17일,22.2,32.0,14.3,0.0,0.0,17.7
534,2017년 6월 18일,24.5,34.7,15.7,0.0,0.0,19.000000000000004
535,2017년 6월 19일,27.3,36.9,16.8,0.0,0.0,20.099999999999998
536,2017년 6월 20일,24.6,31.4,18.8,0.0,2.0,12.599999999999998
537,2017년 6월 21일,23.5,31.1,18.4,0.0,0.5,12.700000000000003
538,2017년 6월 22일,24.4,31.6,16.3,0.0,0.0,15.3
539,2017년 6월 23일,25.1,32.1,18.0,0.0,0.0,14.100000000000001
540,2017년 6월 24일,24.9,32.6,18.5,0.0,0.0,14.100000000000001
541,2017년 6월 25일,23.4,30.3,18.5,0.0,8.0,11.8
542,2017년 6월 26일,22.3,26.1,19.9,0.0,0.2,6.200000000000003
543,2017년 6월 27일,23.9,29.2,18.8,0.0,0.0,10.399999999999999
544,2017년 6월 28일,24.8,32.2,18.0,0.0,0.0,14.200000000000003
545,2017년 6월 29일,25.0,30.2,19.4,0.0,0.1,10.8
546,2017년 6월 30일,27.3,33.4,21.5,0.0,0.0,11.899999999999999
547,2017년 7월 1일,27.7,31.6,25.0,0.0,0.1,6.600000000000001
548,2017년 7월 2일,27.5,33.0,23.6,0.0,2.0,9.399999999999999
549,2017년 7월 3일,28.9,34.1,26.6,0.0,0.2,7.5
550,2017년 7월 4일,26.2,32.3,23.1,0.0,7.0,9.199999999999996
551,2017년 7월 5일,26.3,32.8,21.4,0.0,0.0,11.399999999999999
552,2017년 7월 6일,27.0,34.1,21.6,0.0,0.0,12.5
553,2017년 7월 7일,27.1,30.4,23.7,0.0,1.0,6.699999999999999
554,2017년 7월 8일,26.9,30.9,23.8,0.0,1.0,7.099999999999998
555,2017년 7월 9일,29.2,36.1,24.1,0.0,6.5,12.0
556,2017년 7월 10일,28.9,33.2,25.4,0.0,0.0,7.800000000000004
557,2017년 7월 11일,29.7,33.9,27.1,0.0,0.0,6.799999999999997
558,2017년 7월 12일,30.4,37.5,24.5,0.0,0.0,13.0
559,2017년 7월 13일,30.4,38.9,22.0,0.0,0.0,16.9
560,2017년 7월 14일,27.1,35.8,21.8,0.0,96.5,13.999999999999996
561,2017년 7월 15일,25.6,29.6,22.2,0.0,1.0,7.400000000000002
562,2017년 7월 16일,27.4,33.6,23.7,0.0,0.0,9.900000000000002
563,2017년 7월 17일,26.7,33.6,22.5,0.0,8.5,11.100000000000001
564,2017년 7월 18일,27.1,32.3,22.4,0.0,0.5,9.899999999999999
565,2017년 7월 19일,28.7,35.4,22.4,0.0,0.0,13.0
566,2017년 7월 20일,29.6,36.1,23.3,0.0,0.0,12.8
567,2017년 7월 21일,30.8,37.4,24.5,0.0,0.0,12.899999999999999
568,2017년 7월 22일,27.1,34.8,22.1,0.0,1.5,12.699999999999996
569,2017년 7월 23일,27.1,31.8,22.2,0.0,0.0,9.600000000000001
570,2017년 7월 24일,27.9,35.4,25.9,0.0,3.5,9.5
571,2017년 7월 25일,25.1,26.4,22.8,0.0,16.0,3.599999999999998
572,2017년 7월 26일,24.3,29.4,19.2,0.0,0.0,10.2
573,2017년 7월 27일,25.2,32.7,16.8,0.0,0.0,15.900000000000002
574,2017년 7월 28일,26.8,33.5,20.1,0.0,0.0,13.399999999999999
575,2017년 7월 29일,23.0,25.6,22.2,0.0,22.0,3.400000000000002
576,2017년 7월 30일,25.8,30.8,22.2,0.0,0.0,8.600000000000001
577,2017년 7월 31일,24.7,26.4,22.6,0.0,14.0,3.799999999999997
578,2017년 8월 1일,26.2,32.0,23.5,0.0,2.5,8.5
579,2017년 8월 2일,25.4,31.3,22.0,0.0,0.0,9.3
580,2017년 8월 3일,25.8,31.4,21.0,0.0,0.0,10.399999999999999
581,2017년 8월 4일,28.4,34.2,22.7,0.0,0.0,11.500000000000004
582,2017년 8월 5일,29.1,35.3,23.2,0.0,0.0,12.099999999999998
583,2017년 8월 6일,29.9,37.1,24.1,0.0,0.0,13.0
584,2017년 8월 7일,28.7,36.3,24.2,0.0,0.0,12.099999999999998
585,2017년 8월 8일,28.9,35.4,22.9,0.0,0.0,12.5
586,2017년 8월 9일,26.5,29.6,24.5,0.0,13.0,5.100000000000001
587,2017년 8월 10일,24.8,27.4,23.3,0.0,75.5,4.099999999999998
588,2017년 8월 11일,25.3,30.7,21.8,0.0,0.2,8.899999999999999
589,2017년 8월 12일,24.3,29.1,20.5,0.0,0.0,8.600000000000001
590,2017년 8월 13일,23.3,27.3,19.4,0.0,0.0,7.900000000000002
591,2017년 8월 14일,22.5,24.3,21.6,0.0,56.0,2.6999999999999993
592,2017년 8월 15일,23.4,25.5,21.7,0.0,14.5,3.8000000000000007
593,2017년 8월 16일,25.4,28.8,23.0,0.0,2.0,5.800000000000001
594,2017년 8월 17일,24.8,29.3,22.7,0.0,0.0,6.600000000000001
595,2017년 8월 18일,25.5,31.9,20.8,0.0,0.0,11.099999999999998
596,2017년 8월 19일,25.3,29.8,22.3,0.0,5.0,7.5
597,2017년 8월 20일,25.5,29.1,23.3,0.0,0.5,5.800000000000001
598,2017년 8월 21일,25.6,32.0,23.4,0.0,13.5,8.600000000000001
599,2017년 8월 22일,27.3,32.7,23.2,0.0,1.5,9.500000000000004
600,2017년 8월 23일,29.0,35.1,23.9,0.0,3.5,11.200000000000003
601,2017년 8월 24일,29.9,34.7,24.8,0.0,3.0,9.900000000000002
602,2017년 8월 25일,27.0,33.1,21.1,0.0,1.0,12.0
603,2017년 8월 26일,23.6,31.8,16.8,0.0,0.0,15.0
604,2017년 8월 27일,22.4,30.5,15.4,0.0,0.0,15.1
605,2017년 8월 28일,25.3,32.6,17.1,0.0,0.0,15.5
606,2017년 8월 29일,25.8,31.8,20.1,0.0,0.0,11.7
607,2017년 8월 30일,20.9,25.8,17.1,0.0,0.0,8.7
608,2017년 8월 31일,20.6,28.2,13.5,0.0,0.0,14.7
609,2017년 9월 1일,20.2,26.5,15.1,0.0,0.0,11.4
610,2017년 9월 2일,19.5,26.4,12.3,0.0,0.0,14.099999999999998
611,2017년 9월 3일,20.4,27.4,13.0,0.0,0.0,14.399999999999999
612,2017년 9월 4일,21.2,27.4,16.0,0.0,0.0,11.399999999999999
613,2017년 9월 5일,21.3,26.2,16.9,0.0,0.5,9.3
614,2017년 9월 6일,21.4,25.4,18.4,0.0,5.0,7.0
615,2017년 9월 7일,21.9,28.6,18.0,0.0,0.5,10.600000000000001
616,2017년 9월 8일,22.7,30.3,15.2,0.0,0.0,15.100000000000001
617,2017년 9월 9일,22.4,31.2,16.0,0.0,0.0,15.2
618,2017년 9월 10일,22.4,28.9,16.0,0.0,0.0,12.899999999999999
619,2017년 9월 11일,20.8,22.5,19.6,0.0,41.5,2.8999999999999986
620,2017년 9월 12일,23.5,29.9,18.8,0.0,0.0,11.099999999999998
621,2017년 9월 13일,21.2,28.5,14.3,0.0,0.0,14.2
622,2017년 9월 14일,19.7,26.9,13.4,0.0,0.0,13.499999999999998
623,2017년 9월 15일,20.3,24.5,15.3,0.0,0.0,9.2
624,2017년 9월 16일,21.8,24.7,19.0,0.0,0.0,5.699999999999999
625,2017년 9월 17일,21.6,24.9,17.3,0.0,0.0,7.599999999999998
626,2017년 9월 18일,20.6,28.6,14.1,0.0,0.0,14.500000000000002
627,2017년 9월 19일,22.0,29.1,13.4,0.0,0.0,15.700000000000001
628,2017년 9월 20일,20.3,25.7,12.4,0.0,0.0,13.299999999999999
629,2017년 9월 21일,18.4,27.4,9.4,0.0,0.0,18.0
630,2017년 9월 22일,19.8,28.1,12.9,0.0,0.0,15.200000000000001
631,2017년 9월 23일,20.2,27.6,13.7,0.0,0.0,13.900000000000002
632,2017년 9월 24일,20.6,29.3,12.9,0.0,0.0,16.4
633,2017년 9월 25일,20.8,29.4,14.8,0.0,0.0,14.599999999999998
634,2017년 9월 26일,21.0,28.7,13.9,0.0,0.0,14.799999999999999
635,2017년 9월 27일,18.4,20.1,16.7,0.0,43.0,3.400000000000002
636,2017년 9월 28일,19.9,26.2,15.7,0.0,0.0,10.5
637,2017년 9월 29일,15.9,22.3,10.6,0.0,0.0,11.700000000000001
638,2017년 9월 30일,16.1,27.0,6.3,0.0,0.0,20.7
639,2017년 10월 1일,15.9,21.0,9.5,0.0,5.0,11.5
640,2017년 10월 2일,20.3,24.8,17.6,0.0,16.5,7.199999999999999
641,2017년 10월 3일,18.9,23.1,15.8,0.0,0.0,7.300000000000001
642,2017년 10월 4일,17.3,21.7,13.5,0.0,0.0,8.2
643,2017년 10월 5일,15.8,21.3,12.2,0.0,0.0,9.100000000000001
644,2017년 10월 6일,16.4,19.2,14.0,0.0,8.0,5.199999999999999
645,2017년 10월 7일,19.9,24.5,16.9,0.0,0.0,7.600000000000001
646,2017년 10월 8일,21.0,28.0,16.4,0.0,0.0,11.600000000000001
647,2017년 10월 9일,21.1,29.1,16.7,0.0,0.0,12.400000000000002
648,2017년 10월 10일,21.9,29.3,15.6,0.0,0.0,13.700000000000001
649,2017년 10월 11일,19.9,24.1,16.9,0.0,0.0,7.200000000000003
650,2017년 10월 12일,14.5,17.0,13.8,0.0,28.5,3.1999999999999993
651,2017년 10월 13일,14.3,20.6,10.0,0.0,0.0,10.600000000000001
652,2017년 10월 14일,14.5,20.9,10.2,0.0,0.0,10.7
653,2017년 10월 15일,15.3,19.7,11.0,0.0,0.2,8.7
654,2017년 10월 16일,15.2,19.7,10.3,0.0,0.0,9.399999999999999
655,2017년 10월 17일,15.0,22.5,7.5,0.0,0.0,15.0
656,2017년 10월 18일,16.4,18.7,14.4,0.0,0.0,4.299999999999999
657,2017년 10월 19일,14.8,19.4,11.2,0.0,0.0,8.2
658,2017년 10월 20일,14.4,21.5,9.3,0.0,0.0,12.2
659,2017년 10월 21일,14.5,22.0,7.0,0.0,0.0,15.0
660,2017년 10월 22일,17.0,21.0,11.5,0.0,0.0,9.5
661,2017년 10월 23일,13.4,19.2,7.4,0.0,0.0,11.799999999999999
662,2017년 10월 24일,11.0,18.0,6.3,0.0,0.0,11.7
663,2017년 10월 25일,10.5,20.1,4.6,0.0,0.0,15.500000000000002
664,2017년 10월 26일,11.0,19.8,3.3,0.0,0.0,16.5
665,2017년 10월 27일,13.7,21.7,7.9,0.0,0.0,13.799999999999999
666,2017년 10월 28일,15.0,22.2,8.8,0.0,0.0,13.399999999999999
667,2017년 10월 29일,14.4,22.7,8.3,0.0,0.0,14.399999999999999
668,2017년 10월 30일,9.1,15.2,3.6,0.0,0.0,11.6
669,2017년 10월 31일,7.5,18.6,-1.6,0.0,0.0,20.200000000000003
670,2017년 11월 1일,11.1,19.8,2.2,0.0,0.0,17.6
671,2017년 11월 2일,11.5,19.9,5.7,0.0,0.0,14.2
672,2017년 11월 3일,11.7,21.0,4.9,0.0,0.0,16.1
673,2017년 11월 4일,8.1,15.3,2.4,0.0,0.0,12.9
674,2017년 11월 5일,8.0,16.4,1.8,0.0,0.0,14.599999999999998
675,2017년 11월 6일,8.3,19.8,-1.1,0.0,0.0,20.900000000000002
676,2017년 11월 7일,12.6,21.0,2.2,0.0,0.0,18.8
677,2017년 11월 8일,14.6,21.5,9.0,0.0,0.0,12.5
678,2017년 11월 9일,9.2,19.3,1.5,0.0,0.0,17.8
679,2017년 11월 10일,12.1,21.2,2.5,0.0,0.0,18.7
680,2017년 11월 11일,6.9,13.3,-0.4,0.0,0.0,13.700000000000001
681,2017년 11월 12일,4.6,14.9,-3.3,0.0,0.0,18.2
682,2017년 11월 13일,6.6,16.4,-2.1,0.0,0.0,18.5
683,2017년 11월 14일,9.6,16.1,3.4,0.0,0.0,12.700000000000001
684,2017년 11월 15일,6.6,11.8,0.8,0.0,0.0,11.0
685,2017년 11월 16일,3.1,10.0,-2.3,0.0,0.0,12.3
686,2017년 11월 17일,4.3,11.9,-5.1,0.0,0.0,17.0
687,2017년 11월 18일,3.8,9.2,-1.5,0.0,0.0,10.7
688,2017년 11월 19일,1.5,5.9,-3.2,0.0,0.0,9.100000000000001
689,2017년 11월 20일,3.7,9.0,-1.5,0.0,0.0,10.5
690,2017년 11월 21일,2.3,12.8,-5.0,0.0,0.0,17.8
691,2017년 11월 22일,5.2,11.7,-2.6,0.0,0.0,14.299999999999999
692,2017년 11월 23일,3.0,7.8,-1.6,0.0,0.0,9.4
693,2017년 11월 24일,2.1,7.6,-1.6,0.0,0.1,9.2
694,2017년 11월 25일,3.3,10.5,-5.8,0.0,0.0,16.3
695,2017년 11월 26일,6.0,13.9,-1.3,0.0,0.0,15.200000000000001
696,2017년 11월 27일,4.9,15.3,-2.2,0.0,0.0,17.5
697,2017년 11월 28일,6.6,16.8,-0.9,0.0,0.0,17.7
698,2017년 11월 29일,8.8,14.8,1.3,0.0,0.0,13.5
699,2017년 11월 30일,4.2,8.6,-1.2,0.0,0.0,9.799999999999999
700,2017년 12월 1일,-0.9,4.6,-6.4,0.0,0.0,11.0
701,2017년 12월 2일,-0.8,8.4,-8.6,0.0,0.0,17.0
702,2017년 12월 3일,2.4,13.0,-6.3,0.0,0.0,19.3
703,2017년 12월 4일,2.3,8.8,-1.8,0.0,0.0,10.600000000000001
704,2017년 12월 5일,-1.7,2.6,-4.9,0.0,0.0,7.5
705,2017년 12월 6일,-1.1,7.7,-7.8,0.0,0.0,15.5
706,2017년 12월 7일,0.8,7.2,-4.7,0.0,0.0,11.9
707,2017년 12월 8일,-0.9,3.4,-4.2,0.0,0.0,7.6
708,2017년 12월 9일,0.9,7.6,-6.4,0.0,0.0,14.0
709,2017년 12월 10일,3.6,10.3,-2.5,0.0,0.0,12.8
710,2017년 12월 11일,-2.0,3.0,-6.3,0.0,0.0,9.3
711,2017년 12월 12일,-5.3,-0.7,-9.1,0.0,0.0,8.4
712,2017년 12월 13일,-4.1,2.2,-8.6,0.0,0.0,10.8
713,2017년 12월 14일,-3.9,5.2,-13.4,0.0,0.0,18.6
714,2017년 12월 15일,-0.7,7.5,-9.6,0.0,0.0,17.1
715,2017년 12월 16일,-0.3,3.1,-4.9,0.0,0.0,8.0
716,2017년 12월 17일,-3.5,1.3,-7.6,0.0,0.0,8.9
717,2017년 12월 18일,-0.9,6.9,-7.3,0.0,0.0,14.2
718,2017년 12월 19일,-0.1,3.7,-5.9,0.0,0.0,9.600000000000001
719,2017년 12월 20일,-1.9,6.0,-7.1,0.0,0.0,13.1
720,2017년 12월 21일,-0.3,7.7,-8.5,0.0,0.0,16.2
721,2017년 12월 22일,0.7,9.4,-6.6,0.0,0.0,16.0
722,2017년 12월 23일,0.1,11.1,-6.7,0.0,0.0,17.8
723,2017년 12월 24일,2.7,6.6,-2.3,0.0,10.0,8.899999999999999
724,2017년 12월 25일,1.1,4.6,-2.0,0.0,0.0,6.6
725,2017년 12월 26일,0.7,5.7,-4.1,0.0,0.0,9.8
726,2017년 12월 27일,-2.9,1.1,-7.0,0.0,0.0,8.1
727,2017년 12월 28일,-0.9,4.8,-6.3,0.0,0.0,11.1
728,2017년 12월 29일,3.9,9.5,-1.4,0.0,0.0,10.9
729,2017년 12월 30일,2.3,8.7,-4.6,0.0,0.0,13.299999999999999
730,2017년 12월 31일,3.3,7.0,-0.6,0.0,0.0,7.6
