,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
373,2017년 1월 8일,6.9,13.4,2.4,0.0,0.0,11.0
374,2017년 1월 9일,3.1,7.6,-2.4,0.0,0.1,10.0
375,2017년 1월 10일,-1.0,3.8,-5.3,0.0,0.0,9.1
376,2017년 1월 11일,-4.0,2.1,-9.7,0.0,0.0,11.8
377,2017년 1월 12일,-1.5,6.0,-6.9,0.0,0.0,12.9
378,2017년 1월 13일,-4.2,1.2,-9.3,0.0,0.0,10.5
379,2017년 1월 14일,-6.1,-2.7,-9.3,0.0,0.0,6.6000000000000005
380,2017년 1월 15일,-7.6,-0.5,-14.6,0.0,0.0,14.1
381,2017년 1월 16일,-6.4,3.3,-13.3,0.0,0.0,16.6
382,2017년 1월 17일,-5.1,5.2,-11.9,0.0,0.0,17.1
383,2017년 1월 18일,-2.6,4.7,-8.2,0.0,0.0,12.9
384,2017년 1월 19일,-1.0,7.3,-7.4,0.0,0.0,14.7
385,2017년 1월 20일,-3.0,-0.2,-7.3,0.0,3.5,7.1
386,2017년 1월 21일,-4.1,2.0,-12.4,0.0,0.5,14.4
387,2017년 1월 22일,-5.2,-0.3,-8.8,0.0,0.5,8.5
388,2017년 1월 23일,-8.6,-2.3,-13.8,0.0,0.0,11.5
389,2017년 1월 24일,-7.8,0.3,-15.0,0.0,0.0,15.3
390,2017년 1월 25일,-6.9,1.6,-14.5,0.0,0.0,16.1
391,2017년 1월 26일,-3.8,7.4,-14.0,0.0,0.0,21.4
392,2017년 1월 27일,0.7,6.6,-5.0,0.0,2.0,11.6
393,2017년 1월 28일,-0.5,9.8,-9.3,0.0,0.0,19.1
394,2017년 1월 29일,1.8,4.1,0.0,0.0,6.5,4.1
395,2017년 1월 30일,-2.6,0.9,-8.0,0.0,0.5,8.9
396,2017년 1월 31일,-4.8,1.4,-10.8,0.0,0.0,12.2
397,2017년 2월 1일,-3.3,3.2,-8.0,0.0,0.0,11.2
398,2017년 2월 2일,-3.3,4.6,-11.1,0.0,0.0,15.7
399,2017년 2월 3일,-0.3,8.7,-6.7,0.0,0.0,15.4
400,2017년 2월 4일,2.0,9.4,-5.7,0.0,0.0,15.1
401,2017년 2월 5일,2.2,5.0,0.1,0.0,1.5,4.9
402,2017년 2월 6일,-0.6,4.1,-4.9,0.0,0.0,9.0
403,2017년 2월 7일,-1.5,5.9,-6.8,0.0,0.0,12.7
404,2017년 2월 8일,-1.0,3.3,-5.4,0.0,0.0,8.7
405,2017년 2월 9일,-3.7,0.0,-6.2,0.0,0.0,6.2
406,2017년 2월 10일,-5.0,-1.3,-7.7,0.0,0.0,6.4
407,2017년 2월 11일,-3.3,1.6,-6.8,0.0,0.0,8.4
408,2017년 2월 12일,-1.3,4.3,-7.5,0.0,0.0,11.8
409,2017년 2월 13일,-1.1,6.3,-8.9,0.0,0.1,15.2
410,2017년 2월 14일,1.0,7.1,-4.3,0.0,0.0,11.4
411,2017년 2월 15일,0.4,11.3,-8.3,0.0,0.0,19.6
412,2017년 2월 16일,5.6,15.5,-6.9,0.0,5.0,22.4
413,2017년 2월 17일,4.6,12.4,-2.9,0.0,4.0,15.3
414,2017년 2월 18일,-1.9,4.0,-7.2,0.0,0.0,11.2
415,2017년 2월 19일,1.7,9.7,-8.0,0.0,1.5,17.7
416,2017년 2월 20일,1.9,10.5,-5.0,0.0,21.5,15.5
417,2017년 2월 21일,-0.8,9.4,-8.3,0.0,0.0,17.700000000000003
418,2017년 2월 22일,1.8,3.4,-1.6,0.0,21.0,5.0
419,2017년 2월 23일,-0.1,4.4,-3.6,0.0,0.0,8.0
420,2017년 2월 24일,-0.6,5.1,-7.5,0.0,0.0,12.6
421,2017년 2월 25일,1.7,8.5,-4.3,0.0,0.0,12.8
422,2017년 2월 26일,2.0,9.2,-4.0,0.0,0.0,13.2
423,2017년 2월 27일,2.1,10.9,-5.1,0.0,0.0,16.0
424,2017년 2월 28일,2.9,12.5,-5.5,0.0,0.0,18.0
425,2017년 3월 1일,4.4,12.3,-2.2,0.0,2.5,14.5
426,2017년 3월 2일,1.5,5.6,-2.9,0.0,4.5,8.5
427,2017년 3월 3일,1.8,11.7,-6.2,0.0,0.0,17.9
428,2017년 3월 4일,4.3,14.3,-2.9,0.0,0.0,17.2
429,2017년 3월 5일,4.8,14.9,-2.7,0.0,0.0,17.6
430,2017년 3월 6일,1.3,5.9,-3.4,0.0,0.3,9.3
431,2017년 3월 7일,-1.6,3.1,-5.0,0.0,1.5,8.1
432,2017년 3월 8일,-0.1,5.2,-6.4,0.0,0.0,11.6
433,2017년 3월 9일,3.7,9.5,-3.2,0.0,0.0,12.7
434,2017년 3월 10일,3.9,12.1,-4.5,0.0,0.0,16.6
435,2017년 3월 11일,5.0,16.2,-5.2,0.0,0.0,21.4
436,2017년 3월 12일,6.3,16.9,-3.1,0.0,0.0,20.0
437,2017년 3월 13일,6.4,13.1,-0.8,0.0,0.0,13.9
438,2017년 3월 14일,3.9,11.4,-2.8,0.0,0.0,14.2
439,2017년 3월 15일,3.6,12.2,-5.2,0.0,0.0,17.4
440,2017년 3월 16일,4.0,13.4,-4.2,0.0,0.0,17.6
441,2017년 3월 17일,5.0,15.7,-5.1,0.0,0.0,20.8
442,2017년 3월 18일,6.4,16.5,-0.6,0.0,0.0,17.1
443,2017년 3월 19일,7.6,18.7,-3.1,0.0,0.0,21.8
444,2017년 3월 20일,5.6,12.8,-1.6,0.0,1.5,14.4
445,2017년 3월 21일,6.5,12.4,1.4,0.0,1.0,11.0
446,2017년 3월 22일,5.3,13.8,-3.5,0.0,0.0,17.3
447,2017년 3월 23일,7.6,15.4,1.2,0.0,0.0,14.2
448,2017년 3월 24일,6.8,14.2,-1.6,0.0,0.0,15.8
449,2017년 3월 25일,5.3,6.8,3.4,0.0,8.0,3.4
450,2017년 3월 26일,5.1,9.0,3.2,0.0,1.0,5.8
451,2017년 3월 27일,3.9,9.5,0.3,0.0,2.0,9.2
452,2017년 3월 28일,5.8,13.1,-2.8,0.0,0.0,15.9
453,2017년 3월 29일,8.5,15.6,2.3,0.0,0.5,13.3
454,2017년 3월 30일,9.8,18.3,-0.7,0.0,0.0,19.0
455,2017년 3월 31일,8.6,13.1,6.7,0.0,7.0,6.4
456,2017년 4월 1일,7.4,11.6,2.6,0.0,1.0,9.0
457,2017년 4월 2일,6.6,15.2,-0.9,0.0,0.0,16.099999999999998
458,2017년 4월 3일,9.0,19.6,-2.0,0.0,0.0,21.6
459,2017년 4월 4일,12.0,22.6,0.0,0.0,0.0,22.6
460,2017년 4월 5일,11.9,14.6,8.7,0.0,12.0,5.9
461,2017년 4월 6일,13.2,16.8,7.4,0.0,7.0,9.4
462,2017년 4월 7일,15.2,25.2,7.7,0.0,0.0,17.5
463,2017년 4월 8일,15.6,24.5,7.4,0.0,0.0,17.1
464,2017년 4월 9일,13.5,20.6,10.7,0.0,0.0,9.900000000000002
465,2017년 4월 10일,13.8,20.6,7.2,0.0,0.0,13.400000000000002
466,2017년 4월 11일,11.1,17.8,7.4,0.0,11.5,10.4
467,2017년 4월 12일,10.8,18.3,2.5,0.0,0.0,15.8
468,2017년 4월 13일,12.8,20.3,3.2,0.0,0.0,17.1
469,2017년 4월 14일,15.8,20.1,10.1,0.0,0.0,10.000000000000002
470,2017년 4월 15일,17.5,25.5,9.4,0.0,0.0,16.1
471,2017년 4월 16일,17.2,28.6,6.2,0.0,0.0,22.4
472,2017년 4월 17일,11.6,13.1,9.9,0.0,28.0,3.1999999999999997
473,2017년 4월 18일,12.7,21.6,6.6,0.0,10.5,15.000000000000002
474,2017년 4월 19일,11.7,19.1,4.8,0.0,0.0,14.3
475,2017년 4월 20일,9.3,14.3,7.3,0.0,5.0,7.000000000000001
476,2017년 4월 21일,11.7,18.6,6.0,0.0,0.0,12.6
477,2017년 4월 22일,12.7,20.4,5.2,0.0,0.0,15.2
478,2017년 4월 23일,13.1,22.9,3.5,0.0,0.0,19.4
479,2017년 4월 24일,13.7,24.0,3.1,0.0,0.0,20.9
480,2017년 4월 25일,15.8,22.5,7.7,0.0,0.1,14.8
481,2017년 4월 26일,14.6,21.2,9.1,0.0,1.0,12.1
482,2017년 4월 27일,11.5,19.3,2.7,0.0,0.0,16.6
483,2017년 4월 28일,13.9,23.0,2.8,0.0,0.0,20.2
484,2017년 4월 29일,16.3,24.9,5.5,0.0,0.0,19.4
485,2017년 4월 30일,19.3,28.6,9.1,0.0,0.0,19.5
486,2017년 5월 1일,18.6,27.8,9.7,0.0,0.0,18.1
487,2017년 5월 2일,17.1,26.7,8.6,0.0,0.0,18.1
488,2017년 5월 3일,18.9,28.7,7.1,0.0,0.0,21.6
489,2017년 5월 4일,19.6,27.2,10.4,0.0,0.0,16.799999999999997
490,2017년 5월 5일,19.1,26.9,14.5,0.0,5.5,12.4
491,2017년 5월 6일,15.3,22.0,8.2,0.0,0.0,13.8
492,2017년 5월 7일,15.3,24.4,5.8,0.0,0.0,18.6
493,2017년 5월 8일,15.4,22.9,5.3,0.0,0.0,17.599999999999998
494,2017년 5월 9일,13.9,18.7,10.2,0.0,13.5,8.5
495,2017년 5월 10일,13.9,17.1,10.6,0.0,1.0,6.500000000000002
496,2017년 5월 11일,17.7,25.8,10.4,0.0,0.3,15.4
497,2017년 5월 12일,17.7,22.9,12.8,0.0,0.0,10.099999999999998
498,2017년 5월 13일,17.4,25.7,12.2,0.0,0.5,13.5
499,2017년 5월 14일,14.9,22.3,7.4,0.0,0.0,14.9
500,2017년 5월 15일,14.6,21.7,5.9,0.0,0.0,15.8
501,2017년 5월 16일,15.0,22.1,7.5,0.0,0.0,14.6
502,2017년 5월 17일,16.5,25.3,7.1,0.0,0.0,18.200000000000003
503,2017년 5월 18일,17.9,26.8,8.7,0.0,0.0,18.1
504,2017년 5월 19일,19.0,29.3,8.8,0.0,0.0,20.5
505,2017년 5월 20일,18.2,27.7,8.7,0.0,0.0,19.0
506,2017년 5월 21일,18.7,27.2,10.3,0.0,0.0,16.9
507,2017년 5월 22일,19.6,28.5,9.2,0.0,0.0,19.3
508,2017년 5월 23일,18.9,25.9,11.9,0.0,0.0,13.999999999999998
509,2017년 5월 24일,18.6,25.3,14.4,0.0,10.0,10.9
510,2017년 5월 25일,17.5,25.9,11.5,0.0,0.0,14.4
511,2017년 5월 26일,14.8,21.6,7.5,0.0,0.0,14.1
512,2017년 5월 27일,16.5,25.1,6.5,0.0,0.0,18.6
513,2017년 5월 28일,20.1,29.2,9.3,0.0,0.0,19.9
514,2017년 5월 29일,22.8,31.6,13.9,0.0,0.0,17.700000000000003
515,2017년 5월 30일,21.1,29.7,12.9,0.0,0.0,16.799999999999997
516,2017년 5월 31일,19.3,27.9,14.1,0.0,1.0,13.8
517,2017년 6월 1일,20.2,26.8,14.9,0.0,0.0,11.9
518,2017년 6월 2일,18.4,25.9,9.3,0.0,0.0,16.599999999999998
519,2017년 6월 3일,18.7,24.9,12.6,0.0,0.5,12.3
520,2017년 6월 4일,18.3,27.0,8.2,0.0,0.0,18.8
521,2017년 6월 5일,20.6,28.8,9.6,0.0,0.0,19.200000000000003
522,2017년 6월 6일,17.3,21.7,14.8,0.0,4.0,6.899999999999999
523,2017년 6월 7일,17.4,20.2,15.2,0.0,1.0,5.0
524,2017년 6월 8일,19.2,26.0,14.9,0.0,0.0,11.1
525,2017년 6월 9일,20.7,28.2,12.8,0.0,0.0,15.4
526,2017년 6월 10일,21.3,25.8,19.2,0.0,0.0,6.600000000000001
527,2017년 6월 11일,22.1,29.4,14.3,0.0,0.0,15.099999999999998
528,2017년 6월 12일,19.6,26.4,15.2,0.0,0.5,11.2
529,2017년 6월 13일,19.4,26.1,15.0,0.0,0.3,11.1
530,2017년 6월 14일,19.8,27.3,11.1,0.0,0.0,16.200000000000003
531,2017년 6월 15일,21.3,29.3,12.3,0.0,0.0,17.0
532,2017년 6월 16일,23.2,32.4,13.7,0.0,0.0,18.7
533,2017년 6월 17일,22.7,31.8,13.2,0.0,0.0,18.6
534,2017년 6월 18일,23.7,33.3,13.9,0.0,0.0,19.4
535,2017년 6월 19일,24.1,32.2,14.7,0.0,0.0,17.500000000000004
536,2017년 6월 20일,23.0,28.8,16.1,0.0,0.0,12.7
537,2017년 6월 21일,23.6,30.1,17.6,0.0,0.0,12.5
538,2017년 6월 22일,24.0,31.5,17.0,0.0,0.0,14.5
539,2017년 6월 23일,26.1,34.3,17.7,0.0,0.0,16.599999999999998
540,2017년 6월 24일,23.1,31.5,19.1,0.0,3.0,12.4
541,2017년 6월 25일,23.2,30.4,18.1,0.0,0.0,12.299999999999995
542,2017년 6월 26일,21.8,28.0,18.1,0.0,12.0,9.9
543,2017년 6월 27일,22.3,28.3,19.0,0.0,27.0,9.3
544,2017년 6월 28일,24.4,31.2,20.0,0.0,0.0,11.2
545,2017년 6월 29일,24.5,30.0,20.2,0.0,0.0,9.8
546,2017년 6월 30일,25.5,31.2,21.7,0.0,0.0,9.5
547,2017년 7월 1일,24.7,27.8,21.6,0.0,14.5,6.199999999999999
548,2017년 7월 2일,26.2,28.2,23.6,0.0,20.5,4.599999999999998
549,2017년 7월 3일,25.6,29.2,23.1,0.0,60.0,6.099999999999998
550,2017년 7월 4일,25.6,29.3,23.4,0.0,1.0,5.900000000000002
551,2017년 7월 5일,26.9,33.0,22.8,0.0,0.0,10.2
552,2017년 7월 6일,24.5,31.5,22.2,0.0,20.0,9.3
553,2017년 7월 7일,26.1,29.2,22.2,0.0,2.0,7.0
554,2017년 7월 8일,25.3,29.3,23.0,0.0,31.0,6.300000000000001
555,2017년 7월 9일,26.5,33.5,22.5,0.0,24.5,11.0
556,2017년 7월 10일,26.2,29.1,22.9,0.0,8.0,6.200000000000003
557,2017년 7월 11일,26.5,31.7,23.4,0.0,4.0,8.3
558,2017년 7월 12일,26.6,31.9,22.8,0.0,0.0,9.099999999999998
559,2017년 7월 13일,25.8,32.4,20.7,0.0,0.0,11.7
560,2017년 7월 14일,25.2,33.9,20.8,0.0,32.0,13.099999999999998
561,2017년 7월 15일,23.8,26.8,21.3,0.0,33.0,5.5
562,2017년 7월 16일,26.6,29.6,23.2,0.0,0.3,6.400000000000002
563,2017년 7월 17일,24.7,29.5,21.8,0.0,8.5,7.699999999999999
564,2017년 7월 18일,24.2,27.9,21.6,0.0,0.1,6.299999999999997
565,2017년 7월 19일,27.1,32.4,22.3,0.0,0.0,10.099999999999998
566,2017년 7월 20일,28.0,33.4,24.1,0.0,0.0,9.299999999999995
567,2017년 7월 21일,28.7,33.8,23.6,0.0,0.0,10.199999999999996
568,2017년 7월 22일,28.4,32.7,24.7,0.0,0.0,8.000000000000004
569,2017년 7월 23일,27.0,29.5,24.7,0.0,0.1,4.800000000000001
570,2017년 7월 24일,28.3,31.9,26.0,0.0,3.5,5.899999999999999
571,2017년 7월 25일,27.5,32.9,24.4,0.0,11.0,8.5
572,2017년 7월 26일,25.8,31.1,20.7,0.0,0.0,10.400000000000002
573,2017년 7월 27일,26.1,32.8,19.1,0.0,0.0,13.699999999999996
574,2017년 7월 28일,27.4,32.1,22.9,0.0,0.0,9.200000000000005
575,2017년 7월 29일,25.5,29.2,23.7,0.0,4.0,5.5
576,2017년 7월 30일,25.5,30.9,22.7,0.0,2.0,8.2
577,2017년 7월 31일,23.8,26.2,22.2,0.0,25.5,4.0
578,2017년 8월 1일,25.8,32.5,20.8,0.0,13.0,11.7
579,2017년 8월 2일,27.1,33.2,22.6,0.0,0.0,10.6
580,2017년 8월 3일,26.8,32.6,22.5,0.0,0.0,10.1
581,2017년 8월 4일,27.8,34.1,21.6,0.0,0.0,12.5
582,2017년 8월 5일,29.4,34.8,23.6,0.0,0.0,11.199999999999996
583,2017년 8월 6일,28.9,36.0,24.2,0.0,2.0,11.8
584,2017년 8월 7일,27.5,33.3,22.8,0.0,0.0,10.499999999999996
585,2017년 8월 8일,26.7,32.5,22.6,0.0,0.0,9.9
586,2017년 8월 9일,24.0,25.6,22.3,0.0,10.0,3.3000000000000007
587,2017년 8월 10일,26.2,31.1,23.5,0.0,0.1,7.600000000000001
588,2017년 8월 11일,25.2,32.6,21.3,0.0,6.5,11.3
589,2017년 8월 12일,24.8,30.5,20.5,0.0,0.0,10.0
590,2017년 8월 13일,23.0,25.6,20.7,0.0,7.0,4.900000000000002
591,2017년 8월 14일,21.5,24.5,19.6,0.0,88.5,4.899999999999999
592,2017년 8월 15일,22.6,24.8,20.5,0.0,17.5,4.300000000000001
593,2017년 8월 16일,24.7,29.6,21.8,0.0,4.0,7.800000000000001
594,2017년 8월 17일,24.5,29.9,21.5,0.0,0.5,8.399999999999999
595,2017년 8월 18일,24.5,30.1,20.3,0.0,0.2,9.8
596,2017년 8월 19일,23.6,29.7,20.8,0.0,4.5,8.899999999999999
597,2017년 8월 20일,24.9,29.5,22.1,0.0,3.5,7.399999999999999
598,2017년 8월 21일,24.0,29.6,22.1,0.0,37.5,7.5
599,2017년 8월 22일,26.0,31.4,22.5,0.0,9.5,8.899999999999999
600,2017년 8월 23일,27.2,32.8,23.1,0.0,1.5,9.699999999999996
601,2017년 8월 24일,27.2,31.5,25.1,0.0,7.5,6.399999999999999
602,2017년 8월 25일,25.3,31.4,19.9,0.0,0.5,11.5
603,2017년 8월 26일,21.2,28.6,15.5,0.0,0.0,13.1
604,2017년 8월 27일,21.7,30.0,14.4,0.0,0.0,15.6
605,2017년 8월 28일,23.6,27.8,16.5,0.0,5.5,11.3
606,2017년 8월 29일,20.7,26.4,16.4,0.0,3.0,10.0
607,2017년 8월 30일,17.2,21.0,14.9,0.0,0.0,6.1
608,2017년 8월 31일,19.7,26.4,14.3,0.0,0.0,12.099999999999998
609,2017년 9월 1일,19.3,27.5,12.0,0.0,0.0,15.5
610,2017년 9월 2일,18.7,26.1,12.0,0.0,0.0,14.1
611,2017년 9월 3일,19.7,28.4,12.5,0.0,0.0,15.9
612,2017년 9월 4일,20.1,27.7,13.9,0.0,0.0,13.8
613,2017년 9월 5일,18.5,21.1,15.6,0.0,2.5,5.500000000000002
614,2017년 9월 6일,19.3,22.8,16.6,0.0,3.5,6.199999999999999
615,2017년 9월 7일,20.6,27.2,16.4,0.0,0.1,10.8
616,2017년 9월 8일,20.6,27.5,16.4,0.0,0.0,11.1
617,2017년 9월 9일,20.4,28.3,16.0,0.0,0.0,12.3
618,2017년 9월 10일,21.0,26.3,16.4,0.0,0.0,9.900000000000002
619,2017년 9월 11일,18.7,20.6,16.0,0.0,56.5,4.600000000000001
620,2017년 9월 12일,20.2,27.8,14.6,0.0,0.0,13.2
621,2017년 9월 13일,18.0,27.3,11.4,0.0,0.0,15.9
622,2017년 9월 14일,18.2,27.6,10.2,0.0,0.0,17.400000000000002
623,2017년 9월 15일,19.4,24.5,13.2,0.0,0.0,11.3
624,2017년 9월 16일,19.6,23.2,14.1,0.0,0.0,9.1
625,2017년 9월 17일,21.3,25.6,16.3,0.0,0.0,9.3
626,2017년 9월 18일,19.2,26.8,13.9,0.0,0.0,12.9
627,2017년 9월 19일,21.8,27.4,14.2,0.0,0.0,13.2
628,2017년 9월 20일,18.9,24.3,12.0,0.0,0.5,12.3
629,2017년 9월 21일,16.4,25.6,10.2,0.0,0.0,15.400000000000002
630,2017년 9월 22일,18.0,26.3,12.2,0.0,0.0,14.1
631,2017년 9월 23일,18.4,25.9,12.9,0.0,0.0,12.999999999999998
632,2017년 9월 24일,20.4,27.5,15.5,0.0,0.0,12.0
633,2017년 9월 25일,20.8,29.1,16.3,0.0,0.0,12.8
634,2017년 9월 26일,21.1,29.2,14.1,0.0,0.0,15.1
635,2017년 9월 27일,17.8,20.6,16.1,0.0,42.5,4.5
636,2017년 9월 28일,19.1,24.7,14.9,0.0,0.0,9.8
637,2017년 9월 29일,13.2,20.7,7.8,0.0,0.0,12.9
638,2017년 9월 30일,14.3,26.0,5.1,0.0,0.0,20.9
639,2017년 10월 1일,13.3,17.2,9.1,0.0,14.5,8.1
640,2017년 10월 2일,17.8,22.5,15.2,0.0,4.0,7.300000000000001
641,2017년 10월 3일,17.1,23.3,13.7,0.0,0.0,9.6
642,2017년 10월 4일,17.3,23.2,13.3,0.0,0.0,9.9
643,2017년 10월 5일,16.1,20.9,11.9,0.0,0.0,8.999999999999998
644,2017년 10월 6일,15.2,16.9,12.7,0.0,3.0,4.199999999999999
645,2017년 10월 7일,18.2,24.6,15.3,0.0,0.1,9.3
646,2017년 10월 8일,19.3,26.6,15.1,0.0,0.0,11.500000000000002
647,2017년 10월 9일,19.7,27.4,15.0,0.0,0.0,12.4
648,2017년 10월 10일,20.5,27.8,15.9,0.0,0.0,11.9
649,2017년 10월 11일,16.9,21.5,13.6,0.0,5.0,7.9
650,2017년 10월 12일,11.6,13.7,9.7,0.0,8.5,4.0
651,2017년 10월 13일,10.3,18.4,5.5,0.0,0.0,12.9
652,2017년 10월 14일,11.6,19.5,6.2,0.0,0.0,13.3
653,2017년 10월 15일,13.4,19.6,8.7,0.0,0.0,10.900000000000002
654,2017년 10월 16일,14.0,20.2,9.5,0.0,0.0,10.7
655,2017년 10월 17일,12.9,21.9,7.8,0.0,0.0,14.099999999999998
656,2017년 10월 18일,14.9,19.2,10.6,0.0,0.0,8.6
657,2017년 10월 19일,14.9,20.9,9.8,0.0,0.0,11.099999999999998
658,2017년 10월 20일,13.2,22.9,7.6,0.0,0.0,15.3
659,2017년 10월 21일,12.8,22.3,6.5,0.0,0.0,15.8
660,2017년 10월 22일,15.1,21.8,7.7,0.0,0.0,14.1
661,2017년 10월 23일,11.0,18.2,5.3,0.0,0.0,12.9
662,2017년 10월 24일,9.0,17.9,3.5,0.0,0.0,14.4
663,2017년 10월 25일,9.5,19.6,4.3,0.0,0.0,15.3
664,2017년 10월 26일,10.5,20.0,3.2,0.0,0.0,16.8
665,2017년 10월 27일,12.4,20.0,7.7,0.0,0.0,12.3
666,2017년 10월 28일,13.3,22.8,4.9,0.0,0.0,17.9
667,2017년 10월 29일,10.1,17.7,5.5,0.0,0.0,12.2
668,2017년 10월 30일,4.5,12.8,-1.8,0.0,0.0,14.6
669,2017년 10월 31일,5.7,17.4,-3.1,0.0,0.0,20.5
670,2017년 11월 1일,9.5,17.5,1.6,0.0,0.0,15.9
671,2017년 11월 2일,11.1,19.1,6.2,0.0,0.0,12.900000000000002
672,2017년 11월 3일,9.7,15.2,6.3,0.0,0.4,8.899999999999999
673,2017년 11월 4일,5.9,13.1,0.9,0.0,0.0,12.2
674,2017년 11월 5일,4.6,15.1,-1.1,0.0,0.0,16.2
675,2017년 11월 6일,6.6,18.1,-1.5,0.0,0.0,19.6
676,2017년 11월 7일,12.7,21.8,4.0,0.0,0.0,17.8
677,2017년 11월 8일,13.6,18.7,4.0,0.0,0.0,14.7
678,2017년 11월 9일,6.4,18.6,-1.2,0.0,0.0,19.8
679,2017년 11월 10일,8.8,18.8,-1.0,0.0,2.0,19.8
680,2017년 11월 11일,4.0,11.5,-1.3,0.0,0.0,12.8
681,2017년 11월 12일,3.1,13.8,-3.7,0.0,0.0,17.5
682,2017년 11월 13일,5.3,13.0,-2.3,0.0,0.0,15.3
683,2017년 11월 14일,6.7,13.0,-0.4,0.0,0.0,13.4
684,2017년 11월 15일,3.4,9.4,-2.0,0.0,0.0,11.4
685,2017년 11월 16일,1.6,9.1,-3.7,0.0,0.0,12.8
686,2017년 11월 17일,2.7,8.0,-6.1,0.0,0.1,14.1
687,2017년 11월 18일,0.7,8.6,-2.8,0.0,0.0,11.4
688,2017년 11월 19일,-1.4,3.7,-7.2,0.0,0.0,10.9
689,2017년 11월 20일,2.3,8.7,-4.3,0.0,0.0,13.0
690,2017년 11월 21일,1.2,10.3,-5.1,0.0,0.0,15.4
691,2017년 11월 22일,3.1,8.9,-3.1,0.0,1.0,12.0
692,2017년 11월 23일,-0.3,5.1,-5.1,0.0,0.5,10.2
693,2017년 11월 24일,0.3,4.4,-2.8,0.0,6.5,7.2
694,2017년 11월 25일,5.4,10.9,-3.6,0.0,0.0,14.5
695,2017년 11월 26일,5.9,11.2,-1.6,0.0,4.0,12.8
696,2017년 11월 27일,1.0,10.9,-4.4,0.0,0.0,15.3
697,2017년 11월 28일,4.2,14.9,-2.1,0.0,0.0,17.0
698,2017년 11월 29일,5.7,10.1,2.0,0.0,0.0,8.1
699,2017년 11월 30일,-0.4,4.6,-3.2,0.0,0.0,7.8
700,2017년 12월 1일,-2.6,3.2,-7.6,0.0,0.0,10.8
701,2017년 12월 2일,0.1,7.5,-4.9,0.0,0.0,12.4
702,2017년 12월 3일,3.3,11.7,-4.9,0.0,0.0,16.6
703,2017년 12월 4일,1.3,4.8,-3.2,0.0,0.5,8.0
704,2017년 12월 5일,-3.9,0.9,-7.6,0.0,0.0,8.5
705,2017년 12월 6일,-0.6,6.4,-7.9,0.0,1.0,14.3
706,2017년 12월 7일,1.8,6.0,-1.6,0.0,3.0,7.6
707,2017년 12월 8일,-2.8,1.3,-5.7,0.0,0.0,7.0
708,2017년 12월 9일,-1.0,3.3,-4.4,0.0,0.0,7.7
709,2017년 12월 10일,2.5,8.7,-3.3,0.0,1.5,12.0
710,2017년 12월 11일,-4.2,0.0,-7.9,0.0,0.0,7.9
711,2017년 12월 12일,-7.4,-2.4,-12.4,0.0,0.0,10.0
712,2017년 12월 13일,-7.7,-0.3,-13.2,0.0,0.0,12.9
713,2017년 12월 14일,-6.4,3.0,-14.5,0.0,0.0,17.5
714,2017년 12월 15일,-3.1,4.1,-10.8,0.0,0.0,14.9
715,2017년 12월 16일,-2.7,1.1,-6.9,0.0,0.0,8.0
716,2017년 12월 17일,-6.4,0.1,-12.6,0.0,0.0,12.7
717,2017년 12월 18일,-0.6,5.3,-10.3,0.0,0.0,15.6
718,2017년 12월 19일,-3.1,3.7,-9.4,0.0,0.0,13.1
719,2017년 12월 20일,-3.0,5.2,-12.0,0.0,0.4,17.2
720,2017년 12월 21일,-3.1,3.6,-7.4,0.0,0.0,11.0
721,2017년 12월 22일,-1.8,7.5,-8.2,0.0,0.0,15.7
722,2017년 12월 23일,0.8,11.2,-4.9,0.0,0.0,16.1
723,2017년 12월 24일,2.2,6.9,-0.3,0.0,21.5,7.2
724,2017년 12월 25일,-1.0,2.3,-3.3,0.0,0.0,5.6
725,2017년 12월 26일,-1.7,2.8,-5.7,0.0,0.0,8.5
726,2017년 12월 27일,-5.7,-0.1,-10.3,0.0,0.0,10.2
727,2017년 12월 28일,-3.4,2.9,-9.4,0.0,0.0,12.3
728,2017년 12월 29일,0.9,5.1,-2.5,0.0,0.0,7.6
729,2017년 12월 30일,1.5,6.3,-3.2,0.0,0.4,9.5
730,2017년 12월 31일,0.6,5.0,-4.8,0.0,1.0,9.8
731,2018년 1월 1일,-2.9,4.2,-8.3,0.0,0.0,12.5
732,2018년 1월 2일,-2.3,3.4,-8.3,0.0,0.0,11.7
733,2018년 1월 3일,-3.6,1.2,-8.0,0.0,0.0,9.2
734,2018년 1월 4일,-3.3,0.8,-7.1,0.0,0.0,7.899999999999999
735,2018년 1월 5일,-1.9,3.1,-5.4,0.0,0.0,8.5
736,2018년 1월 6일,-2.7,4.8,-8.3,0.0,0.0,13.1
737,2018년 1월 7일,-3.1,2.1,-9.9,0.0,0.0,12.0
738,2018년 1월 8일,0.5,1.9,-1.1,0.0,3.0,3.0
739,2018년 1월 9일,-2.4,0.0,-3.9,0.0,3.5,3.9
740,2018년 1월 10일,-6.0,-1.3,-12.7,0.0,3.0,11.4
741,2018년 1월 11일,-11.5,-6.3,-17.5,0.0,0.2,11.2
742,2018년 1월 12일,-11.5,-5.0,-17.3,0.0,0.0,12.3
743,2018년 1월 13일,-4.2,3.9,-10.0,0.0,0.0,13.9
744,2018년 1월 14일,-2.3,7.2,-11.8,0.0,0.0,19.0
