,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
1106,2019년 1월 11일,2.2,7.3,-1.1,7.8,0.0,8.4
1107,2019년 1월 12일,2.4,9.1,-2.8,5.0,0.0,11.899999999999999
1108,2019년 1월 13일,0.2,8.1,-5.6,0.0,0.0,13.7
1109,2019년 1월 14일,0.0,4.7,-4.5,6.1,0.0,9.2
1110,2019년 1월 15일,-1.1,3.9,-6.7,3.5,0.0,10.6
1111,2019년 1월 16일,-4.5,-0.4,-9.4,4.6,0.0,9.0
1112,2019년 1월 17일,-0.4,5.7,-4.5,2.4,0.1,10.2
1113,2019년 1월 18일,-0.4,7.4,-7.6,2.4,0.0,15.0
1114,2019년 1월 19일,2.4,9.2,-2.4,6.6,0.0,11.6
1115,2019년 1월 20일,-0.4,4.0,-5.1,1.1,0.0,9.1
1116,2019년 1월 21일,-1.3,6.4,-8.1,3.8,0.0,14.5
1117,2019년 1월 22일,0.4,7.8,-4.9,1.3,0.0,12.7
1118,2019년 1월 23일,1.5,9.1,-4.2,0.5,0.0,13.3
1119,2019년 1월 24일,-0.8,7.4,-6.4,0.9,0.0,13.8
1120,2019년 1월 25일,-1.2,4.4,-6.3,2.1,0.0,10.7
1121,2019년 1월 26일,-2.6,3.6,-6.1,0.0,0.0,9.7
1122,2019년 1월 27일,-0.9,5.4,-8.8,4.1,0.0,14.200000000000001
1123,2019년 1월 28일,1.7,5.0,-3.1,2.6,0.4,8.1
1124,2019년 1월 29일,-0.7,7.4,-6.7,2.9,0.0,14.100000000000001
1125,2019년 1월 30일,2.0,8.9,-4.1,6.3,0.0,13.0
1126,2019년 1월 31일,-1.1,2.4,-5.5,7.0,0.0,7.9
1127,2019년 2월 1일,-2.2,4.8,-8.6,2.6,0.0,13.399999999999999
1128,2019년 2월 2일,1.5,7.0,-5.4,7.6,0.0,12.4
1129,2019년 2월 3일,3.7,6.1,1.2,8.9,22.7,4.8999999999999995
1130,2019년 2월 4일,-0.3,4.6,-3.5,2.6,0.0,8.1
1131,2019년 2월 5일,1.3,10.1,-5.4,3.9,0.0,15.5
1132,2019년 2월 6일,4.8,11.6,-2.2,8.9,0.0,13.8
1133,2019년 2월 7일,-0.9,6.1,-7.3,5.0,0.0,13.399999999999999
1134,2019년 2월 8일,-5.1,0.4,-9.5,6.4,0.0,9.9
1135,2019년 2월 9일,-4.2,-0.5,-7.5,4.8,0.0,7.0
1136,2019년 2월 10일,-4.3,-0.4,-8.8,7.5,0.0,8.4
1137,2019년 2월 11일,-2.5,3.1,-7.5,0.0,0.0,10.6
1138,2019년 2월 12일,-0.1,5.3,-5.7,5.6,0.0,11.0
1139,2019년 2월 13일,-1.4,3.8,-4.9,2.9,0.0,8.7
1140,2019년 2월 14일,-0.2,6.7,-5.7,7.1,0.0,12.4
1141,2019년 2월 15일,-0.6,1.0,-2.2,9.0,2.6,3.2
1142,2019년 2월 16일,-1.7,2.2,-4.2,3.8,0.1,6.4
1143,2019년 2월 17일,-1.9,4.9,-8.3,0.1,0.0,13.200000000000001
1144,2019년 2월 18일,0.3,6.1,-6.2,7.3,0.0,12.3
1145,2019년 2월 19일,1.1,4.1,-1.1,8.5,8.0,5.199999999999999
1146,2019년 2월 20일,1.5,5.4,-1.9,6.3,0.0,7.300000000000001
1147,2019년 2월 21일,0.9,8.9,-4.3,0.9,0.0,13.2
1148,2019년 2월 22일,2.3,11.3,-3.5,6.4,0.0,14.8
1149,2019년 2월 23일,4.9,14.8,-2.0,3.1,0.0,16.8
1150,2019년 2월 24일,5.0,13.6,-2.0,2.1,0.0,15.6
1151,2019년 2월 25일,3.8,11.0,-1.1,4.3,0.0,12.1
1152,2019년 2월 26일,4.2,11.9,-3.5,3.9,0.0,15.4
1153,2019년 2월 27일,6.7,12.8,2.4,8.0,0.0,10.4
1154,2019년 2월 28일,5.0,14.0,-1.4,3.1,0.0,15.4
1155,2019년 3월 1일,4.8,13.9,-1.5,0.5,0.0,15.4
1156,2019년 3월 2일,6.1,14.6,-1.9,6.0,0.0,16.5
1157,2019년 3월 3일,8.1,16.6,-1.2,5.8,0.0,17.8
1158,2019년 3월 4일,7.7,15.9,3.0,3.3,0.0,12.9
1159,2019년 3월 5일,7.3,13.8,1.8,9.5,0.0,12.0
1160,2019년 3월 6일,7.2,12.4,3.2,6.4,0.0,9.2
1161,2019년 3월 7일,5.7,13.8,-0.1,1.3,0.0,13.9
1162,2019년 3월 8일,4.8,13.8,-1.3,0.6,0.0,15.100000000000001
1163,2019년 3월 9일,6.5,15.9,-2.3,6.5,0.0,18.2
1164,2019년 3월 10일,10.1,16.1,4.3,7.3,0.0,11.8
1165,2019년 3월 11일,5.4,10.5,1.2,6.4,2.7,9.3
1166,2019년 3월 12일,4.3,9.2,0.5,5.6,0.0,8.7
1167,2019년 3월 13일,3.9,8.9,-0.9,0.6,0.0,9.8
1168,2019년 3월 14일,4.7,11.0,-3.3,4.8,0.0,14.3
1169,2019년 3월 15일,5.5,12.5,1.2,7.0,2.0,11.3
1170,2019년 3월 16일,4.6,10.4,-0.2,5.4,0.0,10.6
1171,2019년 3월 17일,5.4,12.8,-0.7,1.5,0.0,13.5
1172,2019년 3월 18일,5.9,14.5,-1.6,6.4,0.0,16.1
1173,2019년 3월 19일,9.0,18.2,0.5,1.5,0.0,17.7
1174,2019년 3월 20일,10.1,16.1,4.6,9.1,23.6,11.500000000000002
1175,2019년 3월 21일,7.3,12.0,2.2,6.5,4.6,9.8
1176,2019년 3월 22일,4.4,10.0,-0.3,1.0,0.0,10.3
1177,2019년 3월 23일,3.1,9.3,-2.0,2.3,1.5,11.3
1178,2019년 3월 24일,3.8,10.6,-2.5,0.4,0.0,13.1
1179,2019년 3월 25일,7.0,14.0,0.5,4.0,0.0,13.5
1180,2019년 3월 26일,10.4,17.8,3.8,2.9,0.0,14.0
1181,2019년 3월 27일,11.6,17.5,5.3,7.0,0.0,12.2
1182,2019년 3월 28일,9.2,15.4,5.2,5.5,0.0,10.2
1183,2019년 3월 29일,9.5,15.2,5.8,4.4,0.0,9.399999999999999
1184,2019년 3월 30일,5.4,10.0,3.0,8.9,4.7,7.0
1185,2019년 3월 31일,4.7,9.0,2.6,5.3,0.5,6.4
1186,2019년 4월 1일,5.1,11.5,-1.9,1.9,0.0,13.4
1187,2019년 4월 2일,6.2,13.2,-1.1,0.4,0.0,14.299999999999999
1188,2019년 4월 3일,6.7,14.4,0.1,0.5,0.0,14.3
1189,2019년 4월 4일,8.9,17.3,0.9,0.0,0.0,16.400000000000002
1190,2019년 4월 5일,10.1,16.9,4.7,3.1,0.0,12.2
1191,2019년 4월 6일,9.7,13.9,2.9,8.0,0.0,11.0
1192,2019년 4월 7일,13.0,20.9,5.8,4.0,0.0,15.099999999999998
1193,2019년 4월 8일,11.4,18.1,4.9,3.5,0.0,13.200000000000001
1194,2019년 4월 9일,9.5,14.8,4.8,9.8,18.1,10.0
1195,2019년 4월 10일,7.4,10.6,4.9,8.3,2.8,5.699999999999999
1196,2019년 4월 11일,8.3,15.5,2.4,5.8,0.0,13.1
1197,2019년 4월 12일,9.9,18.7,2.8,2.3,0.0,15.899999999999999
1198,2019년 4월 13일,11.0,18.7,3.3,5.0,0.0,15.399999999999999
1199,2019년 4월 14일,9.2,13.8,5.9,5.6,0.6,7.9
1200,2019년 4월 15일,10.2,18.8,1.7,0.0,0.0,17.1
1201,2019년 4월 16일,14.2,23.8,3.5,5.4,0.0,20.3
1202,2019년 4월 17일,14.5,23.2,7.0,2.5,0.0,16.2
1203,2019년 4월 18일,12.7,18.8,8.2,7.0,0.0,10.600000000000001
1204,2019년 4월 19일,14.1,19.2,9.5,5.6,0.0,9.7
1205,2019년 4월 20일,15.0,20.4,9.9,8.3,0.1,10.499999999999998
1206,2019년 4월 21일,14.3,20.3,11.8,8.1,0.8,8.5
1207,2019년 4월 22일,18.1,29.2,8.5,2.6,0.0,20.7
1208,2019년 4월 23일,19.1,25.7,13.0,9.0,0.0,12.7
1209,2019년 4월 24일,18.2,25.9,14.7,5.6,12.9,11.2
1210,2019년 4월 25일,13.9,17.5,8.7,9.5,5.8,8.8
1211,2019년 4월 26일,8.7,11.6,7.2,8.5,1.9,4.3999999999999995
1212,2019년 4월 27일,11.4,18.5,3.2,4.6,0.0,15.3
1213,2019년 4월 28일,12.1,16.8,8.2,8.5,0.0,8.600000000000001
1214,2019년 4월 29일,12.0,16.1,7.5,6.0,0.6,8.600000000000001
1215,2019년 4월 30일,14.7,23.1,7.3,4.3,0.0,15.8
1216,2019년 5월 1일,14.3,21.1,9.2,1.0,0.0,11.900000000000002
1217,2019년 5월 2일,15.0,25.3,7.2,0.0,0.0,18.1
1218,2019년 5월 3일,16.3,26.9,7.2,0.3,0.0,19.7
1219,2019년 5월 4일,17.2,26.9,9.5,5.8,0.0,17.4
1220,2019년 5월 5일,18.1,27.5,10.6,5.4,0.0,16.9
1221,2019년 5월 6일,13.5,20.0,8.6,0.0,0.0,11.4
1222,2019년 5월 7일,14.1,22.5,6.7,0.0,0.0,15.8
1223,2019년 5월 8일,14.7,22.7,7.4,5.3,0.0,15.299999999999999
1224,2019년 5월 9일,15.7,23.0,10.4,4.0,0.0,12.6
1225,2019년 5월 10일,16.2,26.6,7.7,3.6,0.0,18.900000000000002
1226,2019년 5월 11일,17.7,27.0,10.0,2.1,0.0,17.0
1227,2019년 5월 12일,19.3,28.8,10.6,3.0,0.0,18.200000000000003
1228,2019년 5월 13일,18.0,24.8,13.0,7.9,0.0,11.8
1229,2019년 5월 14일,19.2,27.2,12.6,2.5,0.0,14.6
1230,2019년 5월 15일,19.9,27.9,13.7,4.6,0.0,14.2
1231,2019년 5월 16일,22.3,30.5,15.0,3.1,0.0,15.5
1232,2019년 5월 17일,22.5,28.4,15.5,8.3,0.0,12.899999999999999
1233,2019년 5월 18일,21.4,25.0,18.1,9.4,0.0,6.899999999999999
1234,2019년 5월 19일,19.3,21.6,17.4,10.0,16.5,4.200000000000003
1235,2019년 5월 20일,15.7,19.5,10.7,4.0,2.2,8.8
1236,2019년 5월 21일,16.7,24.2,9.4,0.0,0.0,14.799999999999999
1237,2019년 5월 22일,19.4,27.4,10.7,0.8,0.0,16.7
1238,2019년 5월 23일,20.7,29.9,12.4,0.0,0.0,17.5
1239,2019년 5월 24일,23.1,32.6,14.6,1.3,0.0,18.0
1240,2019년 5월 25일,23.0,30.2,16.9,7.6,0.0,13.3
1241,2019년 5월 26일,23.8,31.2,16.9,6.1,0.0,14.3
1242,2019년 5월 27일,17.4,22.9,14.4,8.6,8.0,8.499999999999998
1243,2019년 5월 28일,18.0,24.6,11.0,2.5,0.0,13.600000000000001
1244,2019년 5월 29일,19.0,27.1,11.8,0.4,0.0,15.3
1245,2019년 5월 30일,19.3,26.8,12.3,7.9,0.0,14.5
1246,2019년 5월 31일,18.9,24.2,14.4,2.1,0.0,9.799999999999999
1247,2019년 6월 1일,17.9,24.6,12.6,5.8,0.0,12.000000000000002
1248,2019년 6월 2일,20.5,28.1,12.4,1.0,0.0,15.700000000000001
1249,2019년 6월 3일,22.3,28.8,14.1,0.8,0.0,14.700000000000001
1250,2019년 6월 4일,21.8,29.3,16.0,2.3,0.0,13.3
1251,2019년 6월 5일,21.6,29.2,17.9,6.1,0.0,11.3
1252,2019년 6월 6일,21.2,26.3,16.8,9.5,10.7,9.5
1253,2019년 6월 7일,19.9,24.5,17.1,7.8,38.7,7.399999999999999
1254,2019년 6월 8일,21.7,28.4,15.2,5.8,0.0,13.2
1255,2019년 6월 9일,21.7,27.1,17.4,8.4,1.2,9.700000000000003
1256,2019년 6월 10일,19.5,23.9,16.0,8.1,10.1,7.899999999999999
1257,2019년 6월 11일,20.5,26.3,15.9,3.4,0.0,10.4
1258,2019년 6월 12일,20.6,26.2,14.6,0.8,0.0,11.6
1259,2019년 6월 13일,22.5,29.3,15.1,3.9,0.0,14.200000000000001
1260,2019년 6월 14일,22.4,28.5,17.7,6.8,0.0,10.8
1261,2019년 6월 15일,21.6,26.8,17.1,2.1,0.3,9.7
1262,2019년 6월 16일,20.9,28.4,15.3,4.1,0.0,13.099999999999998
1263,2019년 6월 17일,21.0,26.5,17.2,4.9,0.2,9.3
1264,2019년 6월 18일,21.1,25.2,17.9,9.5,2.2,7.300000000000001
1265,2019년 6월 19일,21.9,27.0,18.8,7.5,0.5,8.2
1266,2019년 6월 20일,22.6,28.7,19.5,7.8,0.0,9.2
1267,2019년 6월 21일,22.5,27.2,18.7,6.3,0.0,8.5
1268,2019년 6월 22일,24.2,31.0,18.1,2.8,0.0,12.899999999999999
1269,2019년 6월 23일,24.2,30.8,17.1,3.0,0.0,13.7
1270,2019년 6월 24일,24.2,30.7,19.2,1.4,0.0,11.5
1271,2019년 6월 25일,25.0,32.7,17.2,1.8,0.0,15.500000000000004
1272,2019년 6월 26일,24.3,28.0,19.4,9.3,0.2,8.600000000000001
1273,2019년 6월 27일,25.0,29.7,21.1,8.9,0.1,8.599999999999998
1274,2019년 6월 28일,24.0,29.8,21.1,9.6,0.7,8.7
1275,2019년 6월 29일,22.9,26.0,20.0,7.8,3.9,6.0
1276,2019년 6월 30일,23.5,28.0,19.7,7.9,0.0,8.3
1277,2019년 7월 1일,23.2,29.0,19.6,5.6,0.0,9.399999999999999
1278,2019년 7월 2일,23.9,30.2,19.7,3.6,0.0,10.5
1279,2019년 7월 3일,23.9,28.8,19.9,5.5,0.0,8.900000000000002
1280,2019년 7월 4일,24.1,31.6,18.4,3.6,0.0,13.200000000000003
1281,2019년 7월 5일,26.8,35.0,19.3,4.0,0.0,15.7
1282,2019년 7월 6일,28.6,35.1,20.3,1.3,0.0,14.8
1283,2019년 7월 7일,27.0,31.9,23.6,6.5,0.0,8.299999999999997
1284,2019년 7월 8일,25.2,30.0,21.3,5.6,0.0,8.7
1285,2019년 7월 9일,25.3,30.4,20.6,4.1,0.0,9.799999999999997
1286,2019년 7월 10일,22.5,26.5,19.2,9.3,12.1,7.300000000000001
1287,2019년 7월 11일,22.1,26.8,19.6,9.4,0.1,7.199999999999999
1288,2019년 7월 12일,23.8,28.3,19.7,5.1,0.0,8.600000000000001
1289,2019년 7월 13일,23.6,28.1,20.9,5.8,2.3,7.200000000000003
1290,2019년 7월 14일,25.0,31.2,20.6,4.1,0.0,10.599999999999998
1291,2019년 7월 15일,23.9,27.2,21.4,9.1,1.5,5.800000000000001
1292,2019년 7월 16일,25.1,29.5,21.5,6.6,0.0,8.0
1293,2019년 7월 17일,26.1,30.6,22.0,9.1,0.0,8.600000000000001
1294,2019년 7월 18일,27.0,32.3,23.2,5.6,0.0,9.099999999999998
1295,2019년 7월 19일,28.3,33.8,22.1,6.5,0.1,11.699999999999996
1296,2019년 7월 20일,28.4,32.2,25.6,9.4,0.7,6.600000000000001
1297,2019년 7월 21일,25.1,28.0,23.7,9.1,13.6,4.300000000000001
1298,2019년 7월 22일,27.0,31.7,24.3,7.5,0.0,7.399999999999999
1299,2019년 7월 23일,28.3,33.8,24.6,8.1,0.0,9.199999999999996
1300,2019년 7월 24일,26.5,27.7,24.7,9.8,1.1,3.0
1301,2019년 7월 25일,26.2,27.3,25.5,10.0,14.0,1.8000000000000007
1302,2019년 7월 26일,25.8,28.5,24.7,9.9,108.0,3.8000000000000007
1303,2019년 7월 27일,28.3,33.2,24.5,8.0,1.0,8.700000000000003
1304,2019년 7월 28일,26.4,28.0,24.8,9.5,25.6,3.1999999999999993
1305,2019년 7월 29일,28.0,31.2,25.6,7.3,0.0,5.599999999999998
1306,2019년 7월 30일,28.7,31.5,26.6,8.6,0.0,4.899999999999999
1307,2019년 7월 31일,26.9,28.8,23.8,9.4,10.8,5.0
1308,2019년 8월 1일,27.7,31.9,25.1,7.1,3.8,6.799999999999997
1309,2019년 8월 2일,28.4,33.9,24.5,3.9,0.0,9.399999999999999
1310,2019년 8월 3일,29.1,35.5,24.6,5.3,0.0,10.899999999999999
1311,2019년 8월 4일,28.8,34.0,24.7,4.3,0.0,9.3
1312,2019년 8월 5일,30.4,36.2,24.9,2.6,0.0,11.300000000000004
1313,2019년 8월 6일,31.7,36.5,27.9,6.5,0.0,8.600000000000001
1314,2019년 8월 7일,27.5,32.7,24.0,6.0,4.7,8.700000000000003
1315,2019년 8월 8일,28.4,33.2,24.9,6.8,0.0,8.300000000000004
1316,2019년 8월 9일,29.0,34.1,25.1,3.1,0.0,9.0
1317,2019년 8월 10일,30.9,36.3,25.6,4.9,0.0,10.699999999999996
1318,2019년 8월 11일,30.0,35.3,25.5,6.5,4.8,9.799999999999997
1319,2019년 8월 12일,26.8,29.0,24.7,9.0,46.7,4.300000000000001
1320,2019년 8월 13일,29.1,34.7,25.0,5.5,0.4,9.700000000000003
1321,2019년 8월 14일,30.1,35.2,25.5,4.0,0.0,9.700000000000003
1322,2019년 8월 15일,25.6,29.8,23.8,8.8,29.1,6.0
1323,2019년 8월 16일,25.7,29.5,23.4,6.1,1.0,6.100000000000001
1324,2019년 8월 17일,24.8,27.6,21.3,5.4,6.6,6.300000000000001
1325,2019년 8월 18일,24.4,29.7,20.8,3.5,0.0,8.899999999999999
1326,2019년 8월 19일,25.5,31.1,20.0,4.1,0.0,11.100000000000001
1327,2019년 8월 20일,27.4,31.9,22.6,2.4,0.0,9.299999999999997
1328,2019년 8월 21일,27.2,31.3,24.1,8.4,0.0,7.199999999999999
1329,2019년 8월 22일,26.3,30.5,23.8,6.6,0.0,6.699999999999999
1330,2019년 8월 23일,25.5,29.6,22.9,4.3,0.0,6.700000000000003
1331,2019년 8월 24일,23.1,27.2,20.2,6.0,0.0,7.0
1332,2019년 8월 25일,23.9,28.8,19.7,2.5,0.0,9.100000000000001
1333,2019년 8월 26일,25.6,31.0,20.1,5.6,0.0,10.899999999999999
1334,2019년 8월 27일,24.7,28.8,21.5,8.3,5.5,7.300000000000001
1335,2019년 8월 28일,25.4,29.4,22.7,5.3,0.0,6.699999999999999
1336,2019년 8월 29일,23.1,27.1,20.0,5.6,15.3,7.100000000000001
1337,2019년 8월 30일,22.6,26.8,18.6,3.5,0.0,8.2
1338,2019년 8월 31일,22.6,27.7,17.4,3.3,0.0,10.3
1339,2019년 9월 1일,23.2,28.2,18.5,6.0,0.0,9.7
1340,2019년 9월 2일,24.3,29.2,19.2,7.4,0.0,10.0
1341,2019년 9월 3일,23.8,26.2,21.5,9.0,0.0,4.699999999999999
1342,2019년 9월 4일,23.3,27.4,21.9,9.5,20.5,5.5
1343,2019년 9월 5일,23.5,27.6,22.1,9.4,80.6,5.5
1344,2019년 9월 6일,26.0,29.1,22.1,10.0,0.9,7.0
1345,2019년 9월 7일,26.4,30.4,23.4,10.0,0.4,7.0
1346,2019년 9월 8일,24.5,27.7,22.6,9.6,0.0,5.099999999999998
1347,2019년 9월 9일,24.4,27.0,22.4,9.6,2.6,4.600000000000001
1348,2019년 9월 10일,24.9,29.1,22.7,9.9,50.3,6.400000000000002
1349,2019년 9월 11일,24.2,27.4,21.5,8.3,7.1,5.899999999999999
1350,2019년 9월 12일,20.7,23.4,17.7,9.6,28.3,5.699999999999999
1351,2019년 9월 13일,22.6,28.7,17.4,3.3,0.1,11.3
1352,2019년 9월 14일,22.4,24.1,20.7,8.8,1.3,3.400000000000002
1353,2019년 9월 15일,23.9,29.4,19.6,4.9,0.0,9.799999999999997
1354,2019년 9월 16일,24.2,29.4,19.2,3.6,0.0,10.2
1355,2019년 9월 17일,22.9,29.4,16.6,4.1,0.0,12.799999999999997
1356,2019년 9월 18일,20.7,26.1,14.8,1.3,0.0,11.3
1357,2019년 9월 19일,19.2,25.7,11.7,3.4,0.0,14.0
1358,2019년 9월 20일,20.2,23.9,15.1,9.8,0.0,8.799999999999999
1359,2019년 9월 21일,19.2,21.6,16.8,9.9,0.0,4.800000000000001
1360,2019년 9월 22일,17.5,19.6,15.5,9.3,9.8,4.100000000000001
1361,2019년 9월 23일,19.1,24.0,14.2,4.3,0.0,9.8
1362,2019년 9월 24일,18.3,25.0,13.1,0.5,0.0,11.9
1363,2019년 9월 25일,19.6,26.0,13.8,6.5,0.0,12.2
1364,2019년 9월 26일,22.1,26.5,16.9,7.9,0.0,9.600000000000001
1365,2019년 9월 27일,22.7,27.1,19.0,7.8,0.0,8.100000000000001
1366,2019년 9월 28일,22.8,28.2,18.3,3.1,0.0,9.899999999999999
1367,2019년 9월 29일,21.1,27.9,15.7,0.0,0.0,12.2
1368,2019년 9월 30일,21.0,28.6,15.1,0.5,0.0,13.500000000000002
1369,2019년 10월 1일,22.0,27.4,15.7,7.0,0.0,11.7
1370,2019년 10월 2일,21.9,23.8,20.4,10.0,25.1,3.400000000000002
1371,2019년 10월 3일,22.8,27.8,19.9,5.9,13.2,7.900000000000002
1372,2019년 10월 4일,21.9,26.9,17.8,3.8,0.0,9.099999999999998
1373,2019년 10월 5일,18.9,22.0,15.7,6.8,0.1,6.300000000000001
1374,2019년 10월 6일,18.0,22.0,14.0,6.4,0.0,8.0
1375,2019년 10월 7일,14.8,17.9,13.4,8.0,25.6,4.499999999999998
1376,2019년 10월 8일,15.0,20.6,10.7,2.6,0.0,9.900000000000002
1377,2019년 10월 9일,12.8,19.6,6.4,2.0,0.0,13.200000000000001
1378,2019년 10월 10일,14.9,20.2,9.5,9.3,0.0,10.7
1379,2019년 10월 11일,18.8,24.8,12.1,1.0,0.0,12.700000000000001
1380,2019년 10월 12일,18.3,23.3,14.1,0.1,0.0,9.200000000000001
1381,2019년 10월 13일,16.9,22.9,12.5,2.3,0.0,10.399999999999999
1382,2019년 10월 14일,14.0,19.4,8.5,2.3,0.0,10.899999999999999
1383,2019년 10월 15일,13.3,19.6,7.3,2.8,0.0,12.3
1384,2019년 10월 16일,13.9,20.0,7.9,4.9,0.0,12.1
1385,2019년 10월 17일,14.6,20.6,9.1,5.3,0.0,11.500000000000002
1386,2019년 10월 18일,16.7,21.9,10.0,7.1,0.0,11.899999999999999
1387,2019년 10월 19일,16.0,22.2,10.4,0.4,0.0,11.799999999999999
1388,2019년 10월 20일,15.1,21.7,10.8,3.1,0.0,10.899999999999999
1389,2019년 10월 21일,16.1,23.9,9.5,1.3,0.0,14.399999999999999
1390,2019년 10월 22일,16.6,23.0,11.1,3.0,0.0,11.9
1391,2019년 10월 23일,17.0,20.0,12.4,8.5,0.0,7.6
1392,2019년 10월 24일,18.6,23.3,14.1,4.5,0.0,9.200000000000001
1393,2019년 10월 25일,16.6,21.7,10.7,6.0,0.0,11.0
1394,2019년 10월 26일,9.8,13.9,6.4,3.0,0.0,7.5
1395,2019년 10월 27일,10.2,16.8,3.0,0.5,0.0,13.8
1396,2019년 10월 28일,12.4,17.4,6.3,4.1,2.7,11.099999999999998
1397,2019년 10월 29일,12.6,18.1,8.2,3.4,6.4,9.900000000000002
1398,2019년 10월 30일,10.3,17.1,3.3,0.5,0.0,13.8
1399,2019년 10월 31일,14.1,20.4,7.3,2.9,0.0,13.099999999999998
1400,2019년 11월 1일,14.3,20.0,8.3,3.6,0.0,11.7
1401,2019년 11월 2일,12.9,18.8,6.1,7.4,0.0,12.700000000000001
1402,2019년 11월 3일,14.0,20.7,7.8,4.6,0.0,12.899999999999999
1403,2019년 11월 4일,13.0,19.2,8.3,0.3,0.0,10.899999999999999
1404,2019년 11월 5일,10.8,16.9,6.0,1.8,0.0,10.899999999999999
1405,2019년 11월 6일,10.2,16.5,3.8,4.0,0.0,12.7
1406,2019년 11월 7일,8.8,14.1,3.9,1.4,0.0,10.2
1407,2019년 11월 8일,5.9,13.1,-0.7,0.0,0.0,13.799999999999999
1408,2019년 11월 9일,7.9,16.9,0.3,0.1,0.0,16.599999999999998
1409,2019년 11월 10일,9.8,15.4,3.5,9.1,16.1,11.9
1410,2019년 11월 11일,11.2,15.9,7.7,4.8,4.8,8.2
1411,2019년 11월 12일,8.6,15.0,3.0,3.6,0.0,12.0
1412,2019년 11월 13일,7.3,12.2,4.1,8.1,5.7,8.1
1413,2019년 11월 14일,1.9,4.9,-1.1,0.8,0.0,6.0
1414,2019년 11월 15일,7.0,10.9,0.5,9.1,10.1,10.4
1415,2019년 11월 16일,7.8,14.7,3.7,4.0,0.0,11.0
1416,2019년 11월 17일,9.2,12.4,4.0,9.8,41.6,8.4
1417,2019년 11월 18일,5.4,13.9,1.1,7.1,10.6,12.8
1418,2019년 11월 19일,1.5,5.4,-2.0,1.9,0.0,7.4
1419,2019년 11월 20일,0.6,6.5,-3.9,0.0,0.0,10.4
1420,2019년 11월 21일,4.8,9.9,-3.2,7.3,0.0,13.100000000000001
1421,2019년 11월 22일,9.8,16.7,2.4,1.6,0.0,14.299999999999999
1422,2019년 11월 23일,11.8,17.9,7.0,6.1,0.0,10.899999999999999
1423,2019년 11월 24일,10.1,17.9,5.6,7.5,3.3,12.299999999999999
1424,2019년 11월 25일,1.8,5.6,-1.1,4.8,0.0,6.699999999999999
1425,2019년 11월 26일,6.4,13.2,-0.9,4.5,0.0,14.1
1426,2019년 11월 27일,3.6,7.0,0.2,4.1,0.0,6.8
1427,2019년 11월 28일,3.8,10.6,-1.8,1.0,0.0,12.4
1428,2019년 11월 29일,1.9,8.0,-3.5,1.3,0.0,11.5
1429,2019년 11월 30일,4.0,10.4,-3.2,6.6,0.0,13.600000000000001
1430,2019년 12월 1일,5.3,6.8,3.3,9.9,4.1,3.5
1431,2019년 12월 2일,0.9,4.4,-1.8,2.9,0.0,6.2
1432,2019년 12월 3일,-0.1,2.7,-4.5,6.1,1.2,7.2
1433,2019년 12월 4일,2.6,8.2,-1.7,1.9,2.6,9.899999999999999
1434,2019년 12월 5일,-3.2,1.3,-7.9,0.0,0.0,9.200000000000001
1435,2019년 12월 6일,-5.6,-0.4,-10.8,0.5,0.0,10.4
1436,2019년 12월 7일,-1.7,2.9,-6.3,6.3,0.0,9.2
1437,2019년 12월 8일,-1.2,5.2,-6.8,0.9,0.0,12.0
1438,2019년 12월 9일,3.4,8.4,-2.8,6.3,0.0,11.2
1439,2019년 12월 10일,7.2,11.6,2.4,6.3,1.6,9.2
1440,2019년 12월 11일,6.0,9.5,0.9,4.9,0.7,8.6
1441,2019년 12월 12일,-0.4,4.0,-3.2,0.0,0.0,7.2
1442,2019년 12월 13일,1.7,6.2,-4.7,6.3,0.9,10.9
1443,2019년 12월 14일,2.5,6.4,0.1,1.9,2.0,6.300000000000001
1444,2019년 12월 15일,4.9,11.8,-2.0,3.3,0.0,13.8
1445,2019년 12월 16일,8.2,14.3,-0.2,5.6,0.0,14.5
1446,2019년 12월 17일,7.7,10.5,4.0,8.3,6.2,6.5
1447,2019년 12월 18일,1.0,4.9,-1.3,4.3,0.0,6.2
1448,2019년 12월 19일,-0.3,4.0,-3.3,3.9,0.0,7.3
1449,2019년 12월 20일,-1.1,3.1,-4.3,2.5,0.0,7.4
1450,2019년 12월 21일,-1.1,3.3,-5.9,7.5,0.3,9.2
1451,2019년 12월 22일,3.9,8.5,-0.4,8.4,0.0,8.9
1452,2019년 12월 23일,3.2,5.2,-0.5,7.1,3.7,5.7
1453,2019년 12월 24일,0.6,6.8,-3.8,0.0,0.0,10.6
1454,2019년 12월 25일,1.3,7.3,-4.4,5.1,0.0,11.7
1455,2019년 12월 26일,2.0,3.7,-1.5,6.1,1.8,5.2
1456,2019년 12월 27일,-1.1,2.9,-4.9,0.0,0.0,7.800000000000001
1457,2019년 12월 28일,0.6,6.1,-4.3,1.5,0.0,10.399999999999999
1458,2019년 12월 29일,3.2,6.2,-1.3,8.9,0.6,7.5
1459,2019년 12월 30일,3.1,7.0,-4.2,7.4,0.5,11.2
1460,2019년 12월 31일,-6.9,-3.7,-9.7,1.1,0.0,5.999999999999999
1461,2020년 1월 1일,-2.2,0.3,-6.3,8.8,0.0,6.6
1462,2020년 1월 2일,1.3,3.2,-0.3,8.3,0.0,3.5
